
-4360,-65200
-4352,-65220
-4344,-65240
-4336,-65259
-4328,-65277
-4320,-65294
-4312,-65311
-4304,-65328
-4296,-65343
-4288,-65358
-4280,-65373
-4272,-65387
-4264,-65400
-4256,-65413
-4248,-65425
-4240,-65436
-4232,-65447
-4224,-65457
-4216,-65467
-4208,-65476
-4200,-65484
-4192,-65492
-4184,-65499
-4176,-65505
-4168,-65511
-4160,-65516
-4152,-65521
-4144,-65525
-4136,-65528
-4128,-65531
-4120,-65533
-4112,-65535
-4104,-65536
-4096,-65536
-4088,-65536
-4080,-65535
-4072,-65533
-4064,-65531
-4056,-65528
-4048,-65525
-4040,-65521
-4032,-65516
-4024,-65511
-4016,-65505
-4008,-65499
-4000,-65492
-3992,-65484
-3984,-65476
-3976,-65467
-3968,-65457
-3960,-65447
-3952,-65436
-3944,-65425
-3936,-65413
-3928,-65400
-3920,-65387
-3912,-65373
-3904,-65358
-3896,-65343
-3888,-65328
-3880,-65311
-3872,-65294
-3864,-65277
-3856,-65259
-3848,-65240
-3840,-65220
-3832,-65200
-3824,-65180
-3816,-65159
-3808,-65137
-3800,-65114
-3792,-65091
-3784,-65067
-3776,-65043
-3768,-65018
-3760,-64993
-3752,-64967
-3744,-64940
-3736,-64912
-3728,-64884
-3720,-64856
-3712,-64827
-3704,-64797
-3696,-64766
-3688,-64735
-3680,-64704
-3672,-64672
-3664,-64639
-3656,-64605
-3648,-64571
-3640,-64536
-3632,-64501
-3624,-64465
-3616,-64429
-3608,-64392
-3600,-64354
-3592,-64316
-3584,-64277
-3576,-64237
-3568,-64197
-3560,-64156
-3552,-64115
-3544,-64073
-3536,-64031
-3528,-63987
-3520,-63944
-3512,-63899
-3504,-63854
-3496,-63809
-3488,-63763
-3480,-63716
-3472,-63668
-3464,-63621
-3456,-63572
-3448,-63523
-3440,-63473
-3432,-63423
-3424,-63372
-3416,-63320
-3408,-63268
-3400,-63215
-3392,-63162
-3384,-63108
-3376,-63054
-3368,-62998
-3360,-62943
-3352,-62886
-3344,-62830
-3336,-62772
-3328,-62714
-3320,-62655
-3312,-62596
-3304,-62536
-3296,-62476
-3288,-62415
-3280,-62353
-3272,-62291
-3264,-62228
-3256,-62165
-3248,-62101
-3240,-62036
-3232,-61971
-3224,-61906
-3216,-61839
-3208,-61772
-3200,-61705
-3192,-61637
-3184,-61568
-3176,-61499
-3168,-61429
-3160,-61359
-3152,-61288
-3144,-61217
-3136,-61145
-3128,-61072
-3120,-60999
-3112,-60925
-3104,-60851
-3096,-60776
-3088,-60700
-3080,-60624
-3072,-60547
-3064,-60470
-3056,-60392
-3048,-60314
-3040,-60235
-3032,-60156
-3024,-60075
-3016,-59995
-3008,-59914
-3000,-59832
-2992,-59750
-2984,-59667
-2976,-59583
-2968,-59499
-2960,-59415
-2952,-59330
-2944,-59244
-2936,-59158
-2928,-59071
-2920,-58983
-2912,-58896
-2904,-58807
-2896,-58718
-2888,-58628
-2880,-58538
-2872,-58448
-2864,-58356
-2856,-58265
-2848,-58172
-2840,-58079
-2832,-57986
-2824,-57892
-2816,-57798
-2808,-57703
-2800,-57607
-2792,-57511
-2784,-57414
-2776,-57317
-2768,-57219
-2760,-57121
-2752,-57022
-2744,-56923
-2736,-56823
-2728,-56722
-2720,-56621
-2712,-56520
-2704,-56418
-2696,-56315
-2688,-56212
-2680,-56108
-2672,-56004
-2664,-55900
-2656,-55794
-2648,-55689
-2640,-55582
-2632,-55476
-2624,-55368
-2616,-55260
-2608,-55152
-2600,-55043
-2592,-54934
-2584,-54824
-2576,-54714
-2568,-54603
-2560,-54491
-2552,-54379
-2544,-54267
-2536,-54154
-2528,-54040
-2520,-53926
-2512,-53812
-2504,-53697
-2496,-53581
-2488,-53465
-2480,-53349
-2472,-53232
-2464,-53114
-2456,-52996
-2448,-52878
-2440,-52759
-2432,-52639
-2424,-52519
-2416,-52398
-2408,-52277
-2400,-52156
-2392,-52034
-2384,-51911
-2376,-51789
-2368,-51665
-2360,-51541
-2352,-51417
-2344,-51292
-2336,-51166
-2328,-51041
-2320,-50914
-2312,-50787
-2304,-50660
-2296,-50532
-2288,-50404
-2280,-50275
-2272,-50146
-2264,-50016
-2256,-49886
-2248,-49756
-2240,-49624
-2232,-49493
-2224,-49361
-2216,-49228
-2208,-49095
-2200,-48962
-2192,-48828
-2184,-48694
-2176,-48559
-2168,-48424
-2160,-48288
-2152,-48152
-2144,-48015
-2136,-47878
-2128,-47741
-2120,-47603
-2112,-47464
-2104,-47325
-2096,-47186
-2088,-47046
-2080,-46906
-2072,-46765
-2064,-46624
-2056,-46483
-2048,-46341
-2040,-46199
-2032,-46056
-2024,-45912
-2016,-45769
-2008,-45625
-2000,-45480
-1992,-45335
-1984,-45190
-1976,-45044
-1968,-44898
-1960,-44751
-1952,-44604
-1944,-44456
-1936,-44308
-1928,-44160
-1920,-44011
-1912,-43862
-1904,-43713
-1896,-43562
-1888,-43412
-1880,-43261
-1872,-43110
-1864,-42958
-1856,-42806
-1848,-42654
-1840,-42501
-1832,-42348
-1824,-42194
-1816,-42040
-1808,-41886
-1800,-41731
-1792,-41576
-1784,-41420
-1776,-41264
-1768,-41108
-1760,-40951
-1752,-40794
-1744,-40636
-1736,-40478
-1728,-40320
-1720,-40161
-1712,-40002
-1704,-39843
-1696,-39683
-1688,-39523
-1680,-39362
-1672,-39201
-1664,-39040
-1656,-38878
-1648,-38716
-1640,-38554
-1632,-38391
-1624,-38228
-1616,-38064
-1608,-37900
-1600,-37736
-1592,-37572
-1584,-37407
-1576,-37241
-1568,-37076
-1560,-36910
-1552,-36744
-1544,-36577
-1536,-36410
-1528,-36243
-1520,-36075
-1512,-35907
-1504,-35738
-1496,-35570
-1488,-35401
-1480,-35231
-1472,-35062
-1464,-34892
-1456,-34721
-1448,-34551
-1440,-34380
-1432,-34208
-1424,-34037
-1416,-33865
-1408,-33692
-1400,-33520
-1392,-33347
-1384,-33173
-1376,-33000
-1368,-32826
-1360,-32652
-1352,-32477
-1344,-32303
-1336,-32127
-1328,-31952
-1320,-31776
-1312,-31600
-1304,-31424
-1296,-31248
-1288,-31071
-1280,-30893
-1272,-30716
-1264,-30538
-1256,-30360
-1248,-30182
-1240,-30003
-1232,-29824
-1224,-29645
-1216,-29466
-1208,-29286
-1200,-29106
-1192,-28926
-1184,-28745
-1176,-28564
-1168,-28383
-1160,-28202
-1152,-28020
-1144,-27838
-1136,-27656
-1128,-27474
-1120,-27291
-1112,-27108
-1104,-26925
-1096,-26742
-1088,-26558
-1080,-26374
-1072,-26190
-1064,-26005
-1056,-25821
-1048,-25636
-1040,-25451
-1032,-25265
-1024,-25080
-1016,-24894
-1008,-24708
-1000,-24521
-992,-24335
-984,-24148
-976,-23961
-968,-23774
-960,-23586
-952,-23398
-944,-23210
-936,-23022
-928,-22834
-920,-22645
-912,-22457
-904,-22268
-896,-22078
-888,-21889
-880,-21699
-872,-21510
-864,-21320
-856,-21129
-848,-20939
-840,-20748
-832,-20557
-824,-20366
-816,-20175
-808,-19984
-800,-19792
-792,-19600
-784,-19409
-776,-19216
-768,-19024
-760,-18832
-752,-18639
-744,-18446
-736,-18253
-728,-18060
-720,-17867
-712,-17673
-704,-17479
-696,-17285
-688,-17091
-680,-16897
-672,-16703
-664,-16508
-656,-16314
-648,-16119
-640,-15924
-632,-15729
-624,-15534
-616,-15338
-608,-15143
-600,-14947
-592,-14751
-584,-14555
-576,-14359
-568,-14163
-560,-13966
-552,-13770
-544,-13573
-536,-13376
-528,-13180
-520,-12983
-512,-12785
-504,-12588
-496,-12391
-488,-12193
-480,-11996
-472,-11798
-464,-11600
-456,-11402
-448,-11204
-440,-11006
-432,-10808
-424,-10609
-416,-10411
-408,-10212
-400,-10014
-392,-9815
-384,-9616
-376,-9417
-368,-9218
-360,-9019
-352,-8820
-344,-8621
-336,-8421
-328,-8222
-320,-8022
-312,-7823
-304,-7623
-296,-7423
-288,-7224
-280,-7024
-272,-6824
-264,-6624
-256,-6424
-248,-6224
-240,-6023
-232,-5823
-224,-5623
-216,-5422
-208,-5222
-200,-5022
-192,-4821
-184,-4621
-176,-4420
-168,-4219
-160,-4019
-152,-3818
-144,-3617
-136,-3417
-128,-3216
-120,-3015
-112,-2814
-104,-2613
-96,-2412
-88,-2211
-80,-2010
-72,-1809
-64,-1608
-56,-1407
-48,-1206
-40,-1005
-32,-804
-24,-603
-16,-402
-8,-201
0,0
8,201
16,402
24,603
32,804
40,1005
48,1206
56,1407
64,1608
72,1809
80,2010
88,2211
96,2412
104,2613
112,2814
120,3015
128,3216
136,3417
144,3617
152,3818
160,4019
168,4219
176,4420
184,4621
192,4821
200,5022
208,5222
216,5422
224,5623
232,5823
240,6023
248,6224
256,6424
264,6624
272,6824
280,7024
288,7224
296,7423
304,7623
312,7823
320,8022
328,8222
336,8421
344,8621
352,8820
360,9019
368,9218
376,9417
384,9616
392,9815
400,10014
408,10212
416,10411
424,10609
432,10808
440,11006
448,11204
456,11402
464,11600
472,11798
480,11996
488,12193
496,12391
504,12588
512,12785
520,12983
528,13180
536,13376
544,13573
552,13770
560,13966
568,14163
576,14359
584,14555
592,14751
600,14947
608,15143
616,15338
624,15534
632,15729
640,15924
648,16119
656,16314
664,16508
672,16703
680,16897
688,17091
696,17285
704,17479
712,17673
720,17867
728,18060
736,18253
744,18446
752,18639
760,18832
768,19024
776,19216
784,19409
792,19600
800,19792
808,19984
816,20175
824,20366
832,20557
840,20748
848,20939
856,21129
864,21320
872,21510
880,21699
888,21889
896,22078
904,22268
912,22457
920,22645
928,22834
936,23022
944,23210
952,23398
960,23586
968,23774
976,23961

984,24148
992,24335
1000,24521
1008,24708
1016,24894
1024,25080
1032,25265
1040,25451
1048,25636
1056,25821
1064,26005
1072,26190
1080,26374
1088,26558
1096,26742
1104,26925
1112,27108
1120,27291
1128,27474
1136,27656
1144,27838
1152,28020
1160,28202
1168,28383
1176,28564
1184,28745
1192,28926
1200,29106
1208,29286
1216,29466
1224,29645
1232,29824
1240,30003
1248,30182
1256,30360
1264,30538
1272,30716
1280,30893
1288,31071
1296,31248
1304,31424
1312,31600
1320,31776
1328,31952
1336,32127
1344,32303
1352,32477
1360,32652
1368,32826
1376,33000
1384,33173
1392,33347
1400,33520
1408,33692
1416,33865

1424,34037
1432,34208
1440,34380
1448,34551
1456,34721
1464,34892
1472,35062
1480,35231
1488,35401
1496,35570
1504,35738
1512,35907
1520,36075
1528,36243
1536,36410
1544,36577
1552,36744
1560,36910
1568,37076
1576,37241
1584,37407
1592,37572
1600,37736
1608,37900
1616,38064
1624,38228
1632,38391
1640,38554
1648,38716
1656,38878
1664,39040
1672,39201
1680,39362
1688,39523
1696,39683
1704,39843
1712,40002
1720,40161
1728,40320
1736,40478
1744,40636
1752,40794
1760,40951
1768,41108
1776,41264
1784,41420
1792,41576
1800,41731
1808,41886
1816,42040
1824,42194
1832,42348
1840,42501
1848,42654
1856,42806
1864,42958
1872,43110
1880,43261
1888,43412
1896,43562
1904,43713
1912,43862
1920,44011
1928,44160
1936,44308
1944,44456
1952,44604
1960,44751
1968,44898
1976,45044
1984,45190
1992,45335
2000,45480
2008,45625
2016,45769
2024,45912
2032,46056
2040,46199
2048,46341
2056,46483
2064,46624
2072,46765
2080,46906
2088,47046
2096,47186
2104,47325
2112,47464
2120,47603
2128,47741
2136,47878
2144,48015
2152,48152
2160,48288
2168,48424
2176,48559
2184,48694
2192,48828
2200,48962
2208,49095
2216,49228
2224,49361
2232,49493
2240,49624
2248,49756
2256,49886
2264,50016
2272,50146
2280,50275
2288,50404
2296,50532
2304,50660
2312,50787
2320,50914
2328,51041
2336,51166
2344,51292
2352,51417
2360,51541
2368,51665
2376,51789
2384,51911
2392,52034
2400,52156
2408,52277
2416,52398
2424,52519
2432,52639
2440,52759

2448,52878
2456,52996
2464,53114
2472,53232
2480,53349
2488,53465
2496,53581
2504,53697
2512,53812
2520,53926
2528,54040
2536,54154
2544,54267
2552,54379
2560,54491
2568,54603
2576,54714
2584,54824
2592,54934
2600,55043
2608,55152
2616,55260
2624,55368
2632,55476
2640,55582
2648,55689
2656,55794
2664,55900
2672,56004
2680,56108
2688,56212
2696,56315
2704,56418
2712,56520
2720,56621
2728,56722
2736,56823
2744,56923
2752,57022
2760,57121
2768,57219
2776,57317
2784,57414
2792,57511
2800,57607
2808,57703
2816,57798
2824,57892
2832,57986
2840,58079
2848,58172
2856,58265
2864,58356
2872,58448
2880,58538
2888,58628
2896,58718
2904,58807
2912,58896
2920,58983
2928,59071
2936,59158
2944,59244
2952,59330
2960,59415
2968,59499
2976,59583
2984,59667
2992,59750
3000,59832
3008,59914
3016,59995
3024,60075
3032,60156
3040,60235
3048,60314
3056,60392
3064,60470
3072,60547
3080,60624
3088,60700
3096,60776
3104,60851
3112,60925
3120,60999
3128,61072
3136,61145
3144,61217
3152,61288
3160,61359
3168,61429
3176,61499
3184,61568
3192,61637
3200,61705
3208,61772
3216,61839
3224,61906
3232,61971
3240,62036
3248,62101
3256,62165
3264,62228
3272,62291
3280,62353
3288,62415
3296,62476
3304,62536
3312,62596
3320,62655
3328,62714
3336,62772
3344,62830
3352,62886
3360,62943
3368,62998
3376,63054
3384,63108
3392,63162
3400,63215
3408,63268
3416,63320
3424,63372
3432,63423
3440,63473
3448,63523
3456,63572
3464,63621

3472,63668
3480,63716
3488,63763
3496,63809
3504,63854
3512,63899
3520,63944
3528,63987
3536,64031
3544,64073
3552,64115
3560,64156
3568,64197
3576,64237
3584,64277
3592,64316
3600,64354
3608,64392
3616,64429
3624,64465
3632,64501
3640,64536
3648,64571
3656,64605
3664,64639
3672,64672
3680,64704
3688,64735
3696,64766
3704,64797
3712,64827
3720,64856
3728,64884
3736,64912
3744,64940
3752,64967
3760,64993
3768,65018
3776,65043
3784,65067
3792,65091
3800,65114
3808,65137
3816,65159
3824,65180
3832,65200
3840,65220
3848,65240
3856,65259
3864,65277
3872,65294
3880,65311
3888,65328
3896,65343
3904,65358
3912,65373
3920,65387
3928,65400
3936,65413
3944,65425
3952,65436
3960,65447
3968,65457
3976,65467
3984,65476
3992,65484
4000,65492
4008,65499
4016,65505
4024,65511
4032,65516
4040,65521
4048,65525
4056,65528
4064,65531
4072,65533
4080,65535
4088,65536
4096,65536
4104,65536
4112,65535
4120,65533
4128,65531
4136,65528
4144,65525
4152,65521
4160,65516
4168,65511
4176,65505
4184,65499
4192,65492
4200,65484
4208,65476
4216,65467
4224,65457
4232,65447
4240,65436
4248,65425
4256,65413
4264,65400
4272,65387
4280,65373
4288,65358
4296,65343
4304,65328
4312,65311
4320,65294
4328,65277
4336,65259
4344,65240
4352,65220
4360,65200
4368,65180
4376,65159
4384,65137
4392,65114
4400,65091
4408,65067
4416,65043
4424,65018
4432,64993
4440,64967
4448,64940
4456,64912
4464,64884
4472,64856
4480,64827
4488,64797

4496,64766
4504,64735
4512,64704
4520,64672
4528,64639
4536,64605
4544,64571
4552,64536
4560,64501
4568,64465
4576,64429
4584,64392
4592,64354
4600,64316
4608,64277
4616,64237
4624,64197
4632,64156
4640,64115
4648,64073
4656,64031
4664,63987
4672,63944
4680,63899
4688,63854
4696,63809
4704,63763
4712,63716
4720,63668
4728,63621
4736,63572
4744,63523
4752,63473
4760,63423
4768,63372
4776,63320
4784,63268
4792,63215
4800,63162
4808,63108
4816,63054
4824,62998
4832,62943
4840,62886
4848,62830
4856,62772
4864,62714
4872,62655
4880,62596
4888,62536
4896,62476
4904,62415
4912,62353
4920,62291
4928,62228
4936,62165
4944,62101
4952,62036
4960,61971
4968,61906
4976,61839
4984,61772
4992,61705
5000,61637
5008,61568
5016,61499
5024,61429
5032,61359
5040,61288
5048,61217
5056,61145
5064,61072
5072,60999
5080,60925
5088,60851
5096,60776
5104,60700
5112,60624
5120,60547
5128,60470
5136,60392
5144,60314
5152,60235
5160,60156
5168,60075
5176,59995
5184,59914
5192,59832
5200,59750
5208,59667
5216,59583
5224,59499
5232,59415
5240,59330
5248,59244
5256,59158
5264,59071
5272,58983
5280,58896
5288,58807
5296,58718
5304,58628
5312,58538
5320,58448
5328,58356
5336,58265
5344,58172
5352,58079
5360,57986
5368,57892
5376,57798
5384,57703
5392,57607
5400,57511
5408,57414
5416,57317
5424,57219
5432,57121
5440,57022
5448,56923
5456,56823
5464,56722
5472,56621
5480,56520
5488,56418
5496,56315
5504,56212
5512,56108

5520,56004
5528,55900
5536,55794
5544,55689
5552,55582
5560,55476
5568,55368
5576,55260
5584,55152
5592,55043
5600,54934
5608,54824
5616,54714
5624,54603
5632,54491
5640,54379
5648,54267
5656,54154
5664,54040
5672,53926
5680,53812
5688,53697
5696,53581
5704,53465
5712,53349
5720,53232
5728,53114
5736,52996
5744,52878
5752,52759
5760,52639
5768,52519
5776,52398
5784,52277
5792,52156
5800,52034
5808,51911
5816,51789
5824,51665
5832,51541
5840,51417
5848,51292
5856,51166
5864,51041
5872,50914
5880,50787
5888,50660
5896,50532
5904,50404
5912,50275
5920,50146
5928,50016
5936,49886
5944,49756
5952,49624
5960,49493
5968,49361
5976,49228
5984,49095
5992,48962
6000,48828
6008,48694
6016,48559
6024,48424
6032,48288
6040,48152
6048,48015
6056,47878
6064,47741
6072,47603
6080,47464
6088,47325
6096,47186
6104,47046
6112,46906
6120,46765
6128,46624
6136,46483
6144,46341
6152,46199
6160,46056
6168,45912
6176,45769
6184,45625
6192,45480
6200,45335
6208,45190
6216,45044
6224,44898
6232,44751
6240,44604
6248,44456
6256,44308
6264,44160
6272,44011
6280,43862
6288,43713
6296,43562
6304,43412
6312,43261
6320,43110
6328,42958
6336,42806
6344,42654
6352,42501
6360,42348
6368,42194
6376,42040
6384,41886
6392,41731
6400,41576
6408,41420
6416,41264
6424,41108
6432,40951
6440,40794
6448,40636
6456,40478
6464,40320
6472,40161
6480,40002
6488,39843
6496,39683
6504,39523
6512,39362
6520,39201
6528,39040
6536,38878

6544,38716
6552,38554
6560,38391
6568,38228
6576,38064
6584,37900
6592,37736
6600,37572
6608,37407
6616,37241
6624,37076
6632,36910
6640,36744
6648,36577
6656,36410
6664,36243
6672,36075
6680,35907
6688,35738
6696,35570
6704,35401
6712,35231
6720,35062
6728,34892
6736,34721
6744,34551
6752,34380
6760,34208
6768,34037
6776,33865
6784,33692
6792,33520
6800,33347
6808,33173
6816,33000
6824,32826
6832,32652
6840,32477
6848,32303
6856,32127
6864,31952
6872,31776
6880,31600
6888,31424
6896,31248
6904,31071
6912,30893
6920,30716
6928,30538
6936,30360
6944,30182
6952,30003
6960,29824
6968,29645
6976,29466
6984,29286
6992,29106
7000,28926
7008,28745
7016,28564
7024,28383
7032,28202
7040,28020
7048,27838
7056,27656
7064,27474
7072,27291
7080,27108
7088,26925
7096,26742
7104,26558
7112,26374
7120,26190
7128,26005
7136,25821
7144,25636
7152,25451
7160,25265
7168,25080
7176,24894
7184,24708
7192,24521
7200,24335
7208,24148
7216,23961
7224,23774
7232,23586
7240,23398
7248,23210
7256,23022
7264,22834
7272,22645
7280,22457
7288,22268
7296,22078
7304,21889
7312,21699
7320,21510
7328,21320
7336,21129
7344,20939
7352,20748
7360,20557
7368,20366
7376,20175
7384,19984
7392,19792
7400,19600
7408,19409
7416,19216
7424,19024
7432,18832
7440,18639
7448,18446
7456,18253
7464,18060
7472,17867
7480,17673
7488,17479
7496,17285
7504,17091
7512,16897
7520,16703
7528,16508
7536,16314
7544,16119
7552,15924
7560,15729

7568,15534
7576,15338
7584,15143
7592,14947
7600,14751
7608,14555
7616,14359
7624,14163
7632,13966
7640,13770
7648,13573
7656,13376
7664,13180
7672,12983
7680,12785
7688,12588
7696,12391
7704,12193
7712,11996
7720,11798
7728,11600
7736,11402
7744,11204
7752,11006
7760,10808
7768,10609
7776,10411
7784,10212
7792,10014
7800,9815
7808,9616
7816,9417
7824,9218
7832,9019
7840,8820
7848,8621
7856,8421
7864,8222
7872,8022
7880,7823
7888,7623
7896,7423
7904,7224
7912,7024
7920,6824
7928,6624
7936,6424
7944,6224
7952,6023
7960,5823
7968,5623
7976,5422
7984,5222
7992,5022
8000,4821
8008,4621
8016,4420
8024,4219
8032,4019
8040,3818
8048,3617
8056,3417
8064,3216
8072,3015
